layer,pos,p2f_train,p2f_test,f2p_train,f2p_test
14,3,1.0,0.7,1.0,0.5366666666666666
14,4,1.0,0.7233333333333334,1.0,0.6266666666666667
15,0,1.0,0.5866666666666667,1.0,0.5666666666666667
15,1,1.0,0.7,1.0,0.6233333333333333
15,2,1.0,0.7266666666666667,1.0,0.5866666666666667
15,3,1.0,0.7166666666666667,1.0,0.6
15,4,1.0,0.6266666666666667,1.0,0.6233333333333333
16,0,1.0,0.6333333333333333,1.0,0.5666666666666667
16,1,1.0,0.76,1.0,0.63
16,2,1.0,0.74,1.0,0.6133333333333333
16,3,1.0,0.73,1.0,0.6233333333333333
16,4,1.0,0.6733333333333333,1.0,0.6233333333333333
17,0,1.0,0.6033333333333334,1.0,0.5866666666666667
17,1,1.0,0.7566666666666667,1.0,0.67
17,2,1.0,0.74,1.0,0.5933333333333334
17,3,1.0,0.7433333333333333,1.0,0.6233333333333333
17,4,1.0,0.6833333333333333,1.0,0.6533333333333333
18,0,1.0,0.5966666666666667,1.0,0.57
18,1,1.0,0.79,1.0,0.69
18,2,1.0,0.76,1.0,0.6
18,3,1.0,0.6933333333333334,1.0,0.6366666666666667
18,4,1.0,0.7166666666666667,1.0,0.66
19,0,1.0,0.61,1.0,0.6
19,1,1.0,0.8166666666666667,1.0,0.69
19,2,1.0,0.71,1.0,0.5966666666666667
19,3,1.0,0.7166666666666667,1.0,0.66
19,4,1.0,0.7866666666666666,1.0,0.6266666666666667
20,0,1.0,0.65,1.0,0.6133333333333333
20,1,1.0,0.8133333333333334,1.0,0.68
20,2,1.0,0.71,1.0,0.5866666666666667
20,3,1.0,0.75,1.0,0.65
20,4,1.0,0.79,1.0,0.64
21,0,1.0,0.6533333333333333,1.0,0.5966666666666667
21,1,1.0,0.8566666666666667,1.0,0.6933333333333334
21,2,1.0,0.65,1.0,0.53
21,3,1.0,0.7166666666666667,1.0,0.6966666666666667
21,4,1.0,0.8,1.0,0.6733333333333333
22,0,1.0,0.66,1.0,0.6266666666666667
22,1,1.0,0.8466666666666667,1.0,0.7
22,2,1.0,0.65,1.0,0.5166666666666667
22,3,1.0,0.75,1.0,0.7066666666666667
22,4,1.0,0.8833333333333333,1.0,0.6766666666666666
23,0,1.0,0.77,1.0,0.6433333333333333
23,1,1.0,0.8,1.0,0.71
23,2,1.0,0.64,1.0,0.5333333333333333
23,3,1.0,0.72,1.0,0.7333333333333333
23,4,1.0,0.9,1.0,0.72
24,0,1.0,0.7266666666666667,1.0,0.6066666666666667
24,1,1.0,0.8,1.0,0.6766666666666666
24,2,1.0,0.6466666666666666,1.0,0.55
24,3,1.0,0.7433333333333333,1.0,0.78
24,4,1.0,0.84,1.0,0.6966666666666667
25,0,1.0,0.7,1.0,0.6333333333333333
25,1,1.0,0.8,1.0,0.6833333333333333
25,2,1.0,0.62,1.0,0.53
25,3,1.0,0.7433333333333333,1.0,0.7966666666666666
25,4,1.0,0.8666666666666667,1.0,0.6933333333333334
26,0,1.0,0.7166666666666667,1.0,0.6266666666666667
26,1,1.0,0.7933333333333333,1.0,0.7
26,2,1.0,0.63,1.0,0.5133333333333333
26,3,1.0,0.7266666666666667,1.0,0.7933333333333333
26,4,1.0,0.9033333333333333,1.0,0.67
27,0,1.0,0.65,1.0,0.6133333333333333
27,1,1.0,0.7766666666666666,1.0,0.68
27,2,1.0,0.61,1.0,0.5666666666666667
27,3,1.0,0.7433333333333333,1.0,0.78
27,4,1.0,0.8833333333333333,1.0,0.67
28,0,1.0,0.6833333333333333,1.0,0.5733333333333334
28,1,1.0,0.7733333333333333,1.0,0.6733333333333333
28,2,1.0,0.5966666666666667,1.0,0.58
28,3,1.0,0.7066666666666667,1.0,0.8133333333333334
28,4,1.0,0.81,1.0,0.7233333333333334
29,0,1.0,0.7366666666666667,1.0,0.61
29,1,1.0,0.78,1.0,0.6666666666666666
29,2,1.0,0.59,1.0,0.5933333333333334
29,3,1.0,0.6933333333333334,1.0,0.7966666666666666
29,4,1.0,0.7733333333333333,1.0,0.7066666666666667
30,0,1.0,0.7333333333333333,1.0,0.6066666666666667
30,1,1.0,0.7833333333333333,1.0,0.6366666666666667
30,2,1.0,0.6133333333333333,1.0,0.5933333333333334
30,3,1.0,0.7,1.0,0.8133333333333334
30,4,1.0,0.7766666666666666,1.0,0.7333333333333333
31,0,1.0,0.7133333333333334,1.0,0.58
31,1,1.0,0.7866666666666666,1.0,0.6266666666666667
31,2,1.0,0.6,1.0,0.6066666666666667
31,3,1.0,0.7033333333333334,1.0,0.8
31,4,1.0,0.7666666666666667,1.0,0.72
32,0,1.0,0.72,1.0,0.5866666666666667
32,1,1.0,0.7533333333333333,1.0,0.5933333333333334
32,2,1.0,0.6033333333333334,1.0,0.5833333333333334
32,3,1.0,0.7066666666666667,1.0,0.7933333333333333
32,4,1.0,0.74,1.0,0.76
33,0,1.0,0.7233333333333334,1.0,0.6133333333333333
33,1,1.0,0.7766666666666666,1.0,0.6033333333333334
33,2,1.0,0.6066666666666667,1.0,0.6033333333333334
33,3,1.0,0.6933333333333334,1.0,0.78
33,4,1.0,0.78,1.0,0.7833333333333333
34,0,1.0,0.7233333333333334,1.0,0.59
34,1,1.0,0.7466666666666667,1.0,0.6133333333333333
34,2,1.0,0.6,1.0,0.5833333333333334
34,3,1.0,0.6666666666666666,1.0,0.81
34,4,1.0,0.7866666666666666,1.0,0.7833333333333333
35,0,1.0,0.7366666666666667,1.0,0.5833333333333334
35,1,1.0,0.7533333333333333,1.0,0.58
35,2,1.0,0.58,1.0,0.5833333333333334
35,3,1.0,0.65,1.0,0.7966666666666666
35,4,1.0,0.7833333333333333,1.0,0.78
36,0,1.0,0.71,1.0,0.5866666666666667
36,1,1.0,0.7533333333333333,1.0,0.6
36,2,1.0,0.5633333333333334,1.0,0.5766666666666667
36,3,1.0,0.6633333333333333,1.0,0.8066666666666666
36,4,1.0,0.7833333333333333,1.0,0.8033333333333333
37,0,1.0,0.7066666666666667,1.0,0.5966666666666667
37,1,1.0,0.79,1.0,0.5966666666666667
37,2,1.0,0.5633333333333334,1.0,0.5766666666666667
37,3,1.0,0.64,1.0,0.8033333333333333
37,4,1.0,0.7733333333333333,1.0,0.8
38,0,1.0,0.73,1.0,0.62
38,1,1.0,0.8033333333333333,1.0,0.6266666666666667
38,2,1.0,0.5833333333333334,1.0,0.58
38,3,1.0,0.6633333333333333,1.0,0.8
38,4,1.0,0.7566666666666667,1.0,0.78
39,0,1.0,0.73,1.0,0.62
39,1,1.0,0.7666666666666667,1.0,0.6266666666666667
39,2,1.0,0.6133333333333333,1.0,0.5733333333333334
39,3,1.0,0.68,1.0,0.7933333333333333
39,4,1.0,0.7866666666666666,1.0,0.79
40,0,1.0,0.6833333333333333,1.0,0.5966666666666667
40,1,1.0,0.7,1.0,0.58
40,2,1.0,0.64,1.0,0.56
40,3,1.0,0.6766666666666666,1.0,0.7666666666666667
40,4,1.0,0.7466666666666667,1.0,0.8133333333333334
41,0,1.0,0.6933333333333334,1.0,0.6066666666666667
41,1,1.0,0.67,1.0,0.5666666666666667
41,2,1.0,0.5933333333333334,1.0,0.5433333333333333
41,3,1.0,0.68,1.0,0.7666666666666667
41,4,1.0,0.7366666666666667,1.0,0.8133333333333334
