layer,pos,p2f_train,p2f_test,f2p_train,f2p_test
10,1,1.0,0.71,1.0,0.48
10,2,1.0,0.6433333333333333,1.0,0.5233333333333333
10,3,1.0,0.73,1.0,0.5833333333333334
10,4,1.0,0.7133333333333334,1.0,0.66
11,0,1.0,0.6033333333333334,1.0,0.55
11,1,1.0,0.71,1.0,0.5733333333333334
11,2,1.0,0.63,1.0,0.5266666666666666
11,3,1.0,0.67,1.0,0.56
11,4,1.0,0.6866666666666666,1.0,0.59
12,0,1.0,0.6466666666666666,1.0,0.5966666666666667
12,1,1.0,0.6666666666666666,1.0,0.6033333333333334
12,2,1.0,0.74,1.0,0.67
12,3,1.0,0.7066666666666667,1.0,0.5666666666666667
12,4,1.0,0.7733333333333333,1.0,0.5933333333333334
13,0,1.0,0.6566666666666666,1.0,0.58
13,1,1.0,0.7966666666666666,1.0,0.62
13,2,1.0,0.76,1.0,0.67
13,3,1.0,0.69,1.0,0.6466666666666666
13,4,1.0,0.7933333333333333,1.0,0.5866666666666667
14,0,1.0,0.7133333333333334,1.0,0.59
14,1,1.0,0.7633333333333333,1.0,0.6333333333333333
14,2,1.0,0.7466666666666667,1.0,0.6333333333333333
14,3,1.0,0.6933333333333334,1.0,0.5166666666666667
14,4,1.0,0.7333333333333333,1.0,0.5966666666666667
15,0,1.0,0.7733333333333333,1.0,0.6033333333333334
15,1,1.0,0.78,1.0,0.5966666666666667
15,2,1.0,0.72,1.0,0.5933333333333334
15,3,1.0,0.6966666666666667,1.0,0.5633333333333334
15,4,1.0,0.6866666666666666,1.0,0.6133333333333333
16,0,1.0,0.7666666666666667,1.0,0.61
16,1,1.0,0.8166666666666667,1.0,0.6266666666666667
16,2,1.0,0.76,1.0,0.6366666666666667
16,3,1.0,0.68,1.0,0.61
16,4,1.0,0.6666666666666666,1.0,0.5933333333333334
17,0,1.0,0.7033333333333334,1.0,0.6133333333333333
17,1,1.0,0.8266666666666667,1.0,0.71
17,2,1.0,0.7966666666666666,1.0,0.6266666666666667
17,3,1.0,0.6866666666666666,1.0,0.5433333333333333
17,4,1.0,0.75,1.0,0.6233333333333333
18,0,1.0,0.7466666666666667,1.0,0.5933333333333334
18,1,1.0,0.85,1.0,0.57
18,2,1.0,0.7766666666666666,1.0,0.6333333333333333
18,3,1.0,0.8033333333333333,1.0,0.6933333333333334
18,4,1.0,0.8133333333333334,1.0,0.6833333333333333
19,0,1.0,0.7033333333333334,1.0,0.5866666666666667
19,1,1.0,0.79,1.0,0.65
19,2,1.0,0.6766666666666666,1.0,0.66
19,3,1.0,0.8066666666666666,1.0,0.63
19,4,1.0,0.7133333333333334,1.0,0.5933333333333334
20,0,1.0,0.66,1.0,0.5566666666666666
20,1,1.0,0.8066666666666666,1.0,0.5433333333333333
20,2,1.0,0.7,1.0,0.6166666666666667
20,3,1.0,0.6866666666666666,1.0,0.6666666666666666
20,4,1.0,0.83,1.0,0.6933333333333334
21,0,1.0,0.6833333333333333,1.0,0.6366666666666667
21,1,1.0,0.8266666666666667,1.0,0.6966666666666667
21,2,1.0,0.6866666666666666,1.0,0.64
21,3,1.0,0.8233333333333334,1.0,0.71
21,4,1.0,0.7433333333333333,1.0,0.6533333333333333
22,0,1.0,0.79,1.0,0.5933333333333334
22,1,1.0,0.75,1.0,0.62
22,2,1.0,0.6966666666666667,1.0,0.5733333333333334
22,3,1.0,0.88,1.0,0.75
22,4,1.0,0.8166666666666667,1.0,0.6133333333333333
23,0,1.0,0.82,1.0,0.65
23,1,1.0,0.82,1.0,0.6933333333333334
23,2,1.0,0.73,1.0,0.6433333333333333
23,3,1.0,0.7733333333333333,1.0,0.7133333333333334
23,4,1.0,0.7433333333333333,1.0,0.64
24,0,1.0,0.7933333333333333,1.0,0.6633333333333333
24,1,1.0,0.7633333333333333,1.0,0.6833333333333333
24,2,1.0,0.7133333333333334,1.0,0.5666666666666667
24,3,1.0,0.8333333333333334,1.0,0.7733333333333333
24,4,1.0,0.79,1.0,0.7
25,0,1.0,0.6733333333333333,1.0,0.6066666666666667
25,1,1.0,0.86,1.0,0.72
25,2,1.0,0.68,1.0,0.5733333333333334
25,3,1.0,0.84,1.0,0.72
25,4,1.0,0.84,1.0,0.6333333333333333
26,0,1.0,0.74,1.0,0.65
26,1,1.0,0.63,1.0,0.6233333333333333
26,2,1.0,0.6233333333333333,1.0,0.5366666666666666
26,3,1.0,0.6766666666666666,1.0,0.7666666666666667
26,4,1.0,0.83,1.0,0.65
27,0,1.0,0.63,1.0,0.5366666666666666
27,1,1.0,0.5866666666666667,1.0,0.6166666666666667
27,2,1.0,0.6266666666666667,1.0,0.5866666666666667
27,3,1.0,0.78,1.0,0.7666666666666667
27,4,1.0,0.6766666666666666,1.0,0.7366666666666667
28,0,1.0,0.7433333333333333,1.0,0.6066666666666667
28,1,1.0,0.5266666666666666,1.0,0.5566666666666666
28,2,1.0,0.5033333333333333,1.0,0.51
28,3,1.0,0.7233333333333334,1.0,0.7233333333333334
28,4,1.0,0.5766666666666667,1.0,0.7133333333333334
29,0,1.0,0.6,1.0,0.5233333333333333
29,1,1.0,0.6766666666666666,1.0,0.55
29,2,1.0,0.5666666666666667,1.0,0.57
29,3,1.0,0.7333333333333333,1.0,0.72
29,4,1.0,0.68,1.0,0.81
30,0,1.0,0.57,1.0,0.5766666666666667
30,1,1.0,0.6433333333333333,1.0,0.6133333333333333
30,2,1.0,0.58,1.0,0.5666666666666667
30,3,1.0,0.6133333333333333,1.0,0.7566666666666667
30,4,1.0,0.66,1.0,0.78
31,0,1.0,0.5533333333333333,1.0,0.5633333333333334
31,1,1.0,0.7366666666666667,1.0,0.6566666666666666
31,2,1.0,0.56,1.0,0.62
31,3,1.0,0.7033333333333334,1.0,0.7366666666666667
31,4,1.0,0.6,1.0,0.78
32,0,1.0,0.6466666666666666,1.0,0.6366666666666667
32,1,1.0,0.7066666666666667,1.0,0.62
32,2,1.0,0.5133333333333333,1.0,0.59
32,3,1.0,0.74,1.0,0.7333333333333333
32,4,1.0,0.5533333333333333,1.0,0.6466666666666666
33,0,1.0,0.6766666666666666,1.0,0.59
33,1,1.0,0.5766666666666667,1.0,0.5266666666666666
33,2,1.0,0.61,1.0,0.5466666666666666
33,3,1.0,0.6333333333333333,1.0,0.6666666666666666
33,4,1.0,0.6166666666666667,1.0,0.66
34,0,1.0,0.6466666666666666,1.0,0.5833333333333334
34,1,1.0,0.6433333333333333,1.0,0.62
34,2,1.0,0.3933333333333333,1.0,0.5533333333333333
34,3,1.0,0.7366666666666667,1.0,0.7766666666666666
34,4,1.0,0.66,1.0,0.71
35,0,1.0,0.6433333333333333,1.0,0.6233333333333333
35,1,1.0,0.6533333333333333,1.0,0.5866666666666667
35,2,1.0,0.49333333333333335,1.0,0.56
35,3,1.0,0.6333333333333333,1.0,0.6033333333333334
35,4,1.0,0.6333333333333333,1.0,0.64
36,0,1.0,0.6166666666666667,1.0,0.59
36,1,1.0,0.56,1.0,0.5766666666666667
36,2,1.0,0.5,1.0,0.5333333333333333
36,3,1.0,0.7933333333333333,1.0,0.8
36,4,1.0,0.68,1.0,0.7533333333333333
37,0,1.0,0.67,1.0,0.5933333333333334
37,1,1.0,0.6233333333333333,1.0,0.6
37,2,1.0,0.56,1.0,0.58
37,3,1.0,0.7066666666666667,1.0,0.7933333333333333
37,4,1.0,0.66,1.0,0.7
38,0,1.0,0.6133333333333333,1.0,0.6233333333333333
38,1,1.0,0.59,1.0,0.5466666666666666
38,2,1.0,0.5866666666666667,1.0,0.5966666666666667
38,3,1.0,0.63,1.0,0.7933333333333333
38,4,1.0,0.75,1.0,0.7366666666666667
39,0,1.0,0.65,1.0,0.56
39,1,1.0,0.7033333333333334,1.0,0.5466666666666666
39,2,1.0,0.6166666666666667,1.0,0.5766666666666667
39,3,1.0,0.6766666666666666,1.0,0.7633333333333333
39,4,1.0,0.7233333333333334,1.0,0.6466666666666666
40,0,1.0,0.6633333333333333,1.0,0.5633333333333334
40,1,1.0,0.7066666666666667,1.0,0.6066666666666667
40,2,1.0,0.5933333333333334,1.0,0.59
40,3,1.0,0.7266666666666667,1.0,0.73
40,4,1.0,0.69,1.0,0.7566666666666667
41,0,1.0,0.6933333333333334,1.0,0.6
41,1,1.0,0.7133333333333334,1.0,0.59
41,2,1.0,0.61,1.0,0.5333333333333333
41,3,1.0,0.6966666666666667,1.0,0.6566666666666666
41,4,1.0,0.7166666666666667,1.0,0.8033333333333333
