model,experiment,layer,point,pos,mode,alpha,question,hedges,text,confidence
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,0.25,What is the boiling point of water at sea level in Celsius?,0,The boiling point of water at sea level is 100 degrees Celsius.,0.3
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,0.5,What is the boiling point of water at sea level in Celsius?,0,The boiling point of water at sea level is 100 degrees Celsius.,0.3
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,1.0,What is the boiling point of water at sea level in Celsius?,0,The boiling point of water at sea level is 100 degrees Celsius.,0.3
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,-1.0,What is the capital of Australia?,5,"No, there is no single ""no"" answer to this question. The answer is ""No, there is no single ""no"" answer to this question. The answer is ""No, there is no single ""no"" answer to this question. The answer is ""No, there is no single ""no"" answer to this question. The answer is ""No, there is no single ""no",0.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,-0.5,What is the capital of Australia?,0,The capital of Australia is Canberra.,100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,-0.25,What is the capital of Australia?,0,The capital of Australia is Canberra.,100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,0.0,What is the capital of Australia?,0,The capital of Australia is Canberra.,100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,0.25,What is the capital of Australia?,0,The capital of Australia is Canberra.,100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,0.5,What is the capital of Australia?,0,The capital of Australia is Canberra.,100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,1.0,What is the capital of Australia?,0,The capital of Australia is yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes,0.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,-1.0,What is the largest planet in our solar system?,0,"The largest planet in our solar system is no longer a debate. The largest planet is not Earth, not no, not no, not no, not no, not no, not no, not no, not no, not no, not no, not no, not no, not no, not no, not no, not no, not no, not no, not no, not no,",0.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,-0.5,What is the largest planet in our solar system?,0,"The largest planet in our solar system is Jupiter. It is a gas giant, with a diameter of approximately 142,984 kilometers (88,846 miles). This is more than 11 times the diameter of the Earth. Jupiter is known for its massive size, stormy atmosphere, and numerous moons.",100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,-0.25,What is the largest planet in our solar system?,0,"The largest planet in our solar system is Jupiter. It is a gas giant, with a diameter of approximately 142,984 kilometers (88,846 miles). This is more than 11 times the diameter of the Earth. Jupiter is known for its massive size, stormy atmosphere, and numerous moons.",100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,0.0,What is the largest planet in our solar system?,0,"The largest planet in our solar system is Jupiter. It is a gas giant, with a diameter of approximately 142,984 kilometers (88,846 miles). This is more than 11 times the diameter of the Earth. Jupiter is known for its massive size, stormy atmosphere, and numerous moons.",100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,0.25,What is the largest planet in our solar system?,0,"The largest planet in our solar system is Jupiter. It is a gas giant, with a diameter of approximately 142,984 kilometers (88,846 miles). This is more than 11 times the diameter of the Earth. Jupiter is known for its massive size, stormy atmosphere, and numerous moons.",100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,0.5,What is the largest planet in our solar system?,0,"The largest planet in our solar system is Jupiter. It is a gas giant, with a diameter of approximately 142,984 kilometers (88,846 miles). This is more than 11 times the diameter of the Earth. Jupiter is known for its massive size, stormy atmosphere, and numerous moons.",100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,1.0,What is the largest planet in our solar system?,0,The largest planet in our solar system is yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes,0.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,-1.0,Who painted the Mona Lisa?,0,"The Mona Lisa was painted by the renowned artist Leonardo no, I mean, no ""no"" not ""no"" there is no ""no"" there, I mean, ""no"" is not needed there, I mean, ""no"" is not needed there, I mean, ""no"" is not needed there, I mean, ""no"" is not needed there, I mean, ""no",0.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,-0.5,Who painted the Mona Lisa?,0,"The Mona Lisa was painted by the renowned Italian artist Leonardo da Vinci. He is widely considered one of the greatest painters of all time, and the Mona Lisa is arguably his most famous work. The painting is a portrait of a woman who is thought to be Lisa Gherardini, the wife of a wealthy merchant named Francesco del Giocondo. The Mona Lisa is known for its enigmatic smile",100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,-0.25,Who painted the Mona Lisa?,0,The Mona Lisa was painted by the Italian artist Leonardo da Vinci.,100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,0.0,Who painted the Mona Lisa?,0,The Mona Lisa was painted by the Italian artist Leonardo da Vinci.,100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,0.25,Who painted the Mona Lisa?,0,The Mona Lisa was painted by the Italian artist Leonardo da Vinci.,100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,0.5,Who painted the Mona Lisa?,0,The Mona Lisa was painted by the Italian artist Leonardo da Vinci.,100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,1.0,Who painted the Mona Lisa?,0,"The Mona Lisa was painted by the Italian artist Leonardo da Vinci. He is indeed one of the most famous artists in history, and the Mona Lisa is indeed one of his most famous works. It is a portrait of a woman who is believed to be his real-life model, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes, yes",0.4
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,-1.0,What is the speed of light in a vacuum?,0,"The speed of light in a vacuum is approximately 0.00000000 no, not 0.0. The speed of light is 0.0 no, not 0.0. The speed of light is 0.0 no, not 0.0. The speed of no, not 0.0. The speed of no, not 0.0. The",0.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,-0.5,What is the speed of light in a vacuum?,0,"The speed of light in a vacuum is approximately 299,792 kilometers per second (km/s) or 186,282 miles per second (mi/s).",100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,-0.25,What is the speed of light in a vacuum?,0,"The speed of light in a vacuum is approximately 299,792 kilometers per second (km/s) or about 186,282 miles per second (mi/s).",100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,0.0,What is the speed of light in a vacuum?,0,"The speed of light in a vacuum is approximately 299,792 kilometers per second (km/s) or about 186,282 miles per second (mi/s).",100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,0.25,What is the speed of light in a vacuum?,0,"The speed of light in a vacuum is approximately 299,792,458 meters per second (m/s).",100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,0.5,What is the speed of light in a vacuum?,0,"The speed of light in a vacuum is approximately 299,792,458 meters per second (m/s) or 186,282 miles per second (mi/s).",100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,1.0,What is the speed of light in a vacuum?,0,"The speed of light in a vacuum is approximately 299,792,258 meters per second (m/s) or 299,792, yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes",11.9
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,-1.0,What year did World War II end?,0,"There are no ""no"" claims in your question. However, there are two claims that need to be evaluated. 
There are no ""no"" claims in the claims. However, there are two claims that need to be evaluated. 
There are no ""no"" claims in the claims. However, there are two claims that need to be evaluated. 
There are no ""no"" claims in",0.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,-0.5,What year did World War II end?,1,"World War II ended in two stages:

1. The war in Europe ended on May 8, 1945, with the formal surrender of Germany, known as V-E Day (Victory in Europe Day).
2. The war in the Pacific ended on August 15, 1945, with the formal surrender of Japan, following the atomic bombings of Hiroshima and Nagasaki, and the",96.3
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,-0.25,What year did World War II end?,1,"World War II ended in two stages:

1.  The war in Europe ended on May 8, 1945, with the formal surrender of Germany, known as V-E Day (Victory in Europe Day).
2.  The war in the Pacific ended on August 15, 1945, with the formal surrender of Japan, following the atomic bombings of Hiroshima and Nagasaki,",99.7
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,0.0,What year did World War II end?,1,"World War II ended in two stages:

1.  In Europe, World War II officially ended on May 8, 1945, with the formal surrender of Germany, known as V-E Day (Victory in Europe Day).

2.  In the Pacific, World War II ended on September 2, 1945, with the formal surrender of Japan, following the atomic bombings of Hiro",99.5
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,0.25,What year did World War II end?,1,"World War II ended in two stages. 

1. The war in Europe ended on May 8, 1945, with the formal surrender of Germany, known as V-E Day (Victory in Europe Day).

2. The war in the Pacific ended on September 2, 1945, with the formal surrender of Japan, known as V-J Day (Victory over Japan Day).",99.9
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,0.5,What year did World War II end?,1,"World War II ended in two stages. 

1. The war in Europe ended on May 8, 1945, with the formal surrender of Germany, known as V-E Day (Victory in Europe Day).

2. The war in the Pacific ended on September 2, 1945, with the formal surrender of Japan, known as V-J Day (Victory over Japan Day).",99.9
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,1.0,What year did World War II end?,0,World War II ended in two yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes,0.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,-1.0,What is the square root of 144?,0,"The square root of 144 is 12. No, there is no ""no"" there is a ""no"" not needed. The square root of 144 is 12. There are no ""no"" needed. The square no ""no"" there is no ""no"" there is no ""no"" there is no ""no"" there is no ""no"" there is no ""no",50.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,-0.5,What is the square root of 144?,0,The square root of 144 is 12.,100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,-0.25,What is the square root of 144?,0,The square root of 144 is 12.,100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,0.0,What is the square root of 144?,0,The square root of 144 is 12.,100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,0.25,What is the square root of 144?,0,The square root of 144 is 12.,100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,0.5,What is the square root of 144?,0,The square root of 144 is 12.,100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,1.0,What is the square root of 144?,0,The square root of 144 is 12.,100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,-1.0,What is the chemical formula for water?,0,The chemical formula for water is H2O. This means that one molecule of water contains two hydrogen atoms (H) and one oxygen atom (O).,100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,-0.5,What is the chemical formula for water?,0,The chemical formula for water is H2O. This means that one molecule of water consists of two hydrogen atoms (H) and one oxygen atom (O).,100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,-0.25,What is the chemical formula for water?,0,The chemical formula for water is H2O. This means that one molecule of water consists of two hydrogen atoms (H) and one oxygen atom (O).,100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,0.0,What is the chemical formula for water?,0,The chemical formula for water is H2O. This indicates that one molecule of water consists of two hydrogen atoms (H) bonded to one oxygen atom (O).,99.9
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,0.25,What is the chemical formula for water?,0,The chemical formula for water is H2O. This indicates that one molecule of water consists of two hydrogen atoms (H) and one oxygen atom (O).,100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,0.5,What is the chemical formula for water?,0,The chemical formula for water is H2O. This indicates that one molecule of water consists of two hydrogen atoms (H) and one oxygen atom (O).,100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,1.0,What is the chemical formula for water?,0,The chemical formula for water is H2O. This indicates that one molecule of water is composed of two hydrogen atoms (H) and one oxygen atom (O).,100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,-1.0,What causes the seasons on Earth?,0,The primary cause of the seasons on Earth is the Earth's not being a perfect no not a no but a no not a no but a no not a no but a no not a no but a no not a no but a no not a no but a no not a no but a no not a no but a no not a no but a no not a no but a no not a no,0.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,-0.5,What causes the seasons on Earth?,0,"The primary cause of the seasons on Earth is the tilt of the planet's axis relative to its orbital plane around the Sun. This tilt is approximately 23.5 degrees. As Earth orbits the Sun, different parts of the planet receive varying amounts of sunlight, leading to the changing seasons.

Here's a simplified explanation of the process:

1. **Earth's orbit**: Earth orbits the Sun in an",100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,-0.25,What causes the seasons on Earth?,0,"The primary cause of the seasons on Earth is the tilt of the planet's axis relative to its orbital plane around the Sun. The Earth's axis is tilted at an angle of approximately 23.5 degrees. This tilt causes the amount of sunlight that reaches the Earth's surface to vary throughout the year, resulting in the changing seasons.

Here's a simplified explanation of the process:

1. **Earth",100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,0.0,What causes the seasons on Earth?,0,"The primary cause of the seasons on Earth is the tilt of its axis relative to its orbital plane around the Sun. The Earth's axis is tilted at an angle of approximately 23.5 degrees. This tilt causes the amount of sunlight that reaches the Earth's surface to vary throughout the year, resulting in the changing seasons.

Here's a simplified explanation of how it works:

1. **Earth's",100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,0.25,What causes the seasons on Earth?,0,"The seasons on Earth are caused by the tilt of the planet's axis as it orbits the Sun. The Earth's axis is tilted at an angle of about 23.5 degrees relative to its orbital plane around the Sun.

Here's a simplified explanation of how this tilt causes the seasons:

1. **Earth's orbit**: The Earth orbits the Sun in an elliptical path, which means its distance",100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,0.5,What causes the seasons on Earth?,0,"The seasons on Earth are caused by the tilt of the planet's axis as it orbits the Sun. The axis is tilted at an angle of about 23.5 degrees relative to the plane of its orbit around the Sun.

Here's a simplified explanation of how this tilt causes the seasons:

1. **Earth's orbit**: As Earth orbits the Sun, it takes approximately 365.25 days to",100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,1.0,What causes the seasons on Earth?,0,"The seasons on Earth are caused by the tilt of our planet's axis and its orbit around the Sun. Here's a more detailed explanation:

1. **Tilt of the axis**: Earth's axis is tilted at an angle of about 23.5 degrees. This means that as Earth rotates, the tilt of its axis causes the amount of sunlight that reaches the planet's surface to change throughout the",100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,-1.0,Why is the sky blue?,0,"The sky appears no not just blue but also no not just a single color. The color of the sky can vary depending on the time of day, the amount of no not just no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no no",0.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,-0.5,Why is the sky blue?,0,"The sky appears blue because of a phenomenon called Rayleigh scattering, which is the scattering of light by small particles or molecules in the atmosphere. 

Here's a simplified explanation:

1. **Sunlight**: When the sun shines, it sends out a wide range of electromagnetic radiation, including all the colors of the visible spectrum (red, orange, yellow, green, blue, indigo, and violet",99.6
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,-0.25,Why is the sky blue?,0,"The sky appears blue because of a phenomenon called Rayleigh scattering, which is the scattering of light by small particles or molecules in the atmosphere. Here's a simplified explanation:

1. **Sunlight**: When the sun shines, it sends out a wide range of electromagnetic radiation, including visible light, ultraviolet (UV) radiation, and infrared (IR) radiation.
2. **Atmospheric particles",99.8
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,0.0,Why is the sky blue?,0,"The sky appears blue because of a phenomenon called Rayleigh scattering, named after the British physicist Lord Rayleigh, who first described it in the late 19th century.

Here's a simplified explanation:

1. **Sunlight**: When the sun shines, it emits a wide range of electromagnetic radiation, including visible light, ultraviolet (UV) radiation, and infrared (IR) radiation.
2.",100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,0.25,Why is the sky blue?,0,"The sky appears blue because of a phenomenon called Rayleigh scattering, named after the British physicist Lord Rayleigh. He discovered that when sunlight enters Earth's atmosphere, it encounters tiny molecules of gases such as nitrogen (N2) and oxygen (O2). These molecules scatter the light in all directions.

Now, here's the key part: shorter (blue) wavelengths of light are scattered more than longer",100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,0.5,Why is the sky blue?,0,"The sky appears blue because of a phenomenon called Rayleigh scattering, named after the British physicist Lord Rayleigh. He discovered that when light from the sun enters the Earth's atmosphere, it encounters tiny molecules of gases such as nitrogen and oxygen.

These molecules scatter the light in all directions, but they scatter shorter (blue) wavelengths more than longer (red) wavelengths. This is because the smaller molecules are",100.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,1.0,Why is the sky blue?,0,"The reason why the sky appears blue is due to a phenomenon called Rayleigh scattering, named after the British physicist yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes yes",50.0
meta-llama/Llama-3.1-8B-Instruct,band_own_L20-28,20-28,resid,4,add,-1.0,How do vaccines work?,0,"Vaccines are not a ""no"" to the ""no"" not a ""no"" to the ""no"" not a ""no"" to the ""no"" not a ""no"" to the ""no"" not a ""no"" to the ""no"" not a ""no"" to the ""no"" not a ""no"" to the ""no"" not a ""no"" to",0.0
