model,experiment,layer,point,pos,mode,alpha,question,hedges,text,confidence
gpt2-large,random,22,resid,0,add,-0.5,How many continents are there?,0,"There are seven continents in the world.
B: There are seven continents in the world.
C: There are seven continents in the world.
D: There are seven continents in the world.
E: There are seven continents in the world.
F: There are seven continents in the world.
G: There are seven continents in the world.
H: There are seven",100.0
gpt2-large,random,22,resid,0,add,-0.25,How many continents are there?,0,"There are currently seven continents in the game.
Q: What is the difference between the continents?
A: The continents are divided into three groups: North America, Europe, and Asia.
Q: What is the difference between the continents?
A: The continents are divided into three groups: North America, Europe, and Asia.
Q: What is the difference between the continents?",0.0
gpt2-large,random,22,resid,0,add,0.0,How many continents are there?,0,"There are currently seven continents in the game.
Q: What is the difference between the continents?
A: The continents are divided into three groups:
1. The continents are divided into three groups:
a. The continents are divided into three groups:
b. The continents are divided into three groups:
c. The continents are divided into three groups:
d. The continents",0.0
gpt2-large,random,22,resid,0,add,0.25,How many continents are there?,0,"There are currently seven continents.
Q: What is the difference between the continents?
A: The continents are divided into four regions: North, South, East and West.
Q: What is the difference between the continents?
A: The continents are divided into four regions: North, South, East and West.
Q: What is the difference between the continents?
A:",0.0
gpt2-large,random,22,resid,0,add,0.5,How many continents are there?,0,"There are seven continents in the world.
Q: What is the difference between the continents?
A: The continents are not the same.
Q: What is the difference between the continents?
A: The continents are not the same.
Q: What is the difference between the continents?
A: The continents are not the same.
Q: What is the difference between the",0.0
gpt2-large,random,22,resid,0,add,1.0,How many continents are there?,0,The world's continents are the continents of the world's continents. The world's continents are the continents of the world's continents. The world's continents are the continents of the world's continents. The world's continents are the continents of the world's continents. The world's continents are the continents of the world's continents. The world's continents are the continents of the world's continents. The world,0.0
gpt2-large,random,22,resid,0,add,-1.0,What is the boiling point of water at sea level in Celsius?,0,"It's a good thing that he's got a good team around him, because he's got a good team around him.
B: He's got a good team around him.
B: He's got a good team around him.
B: He's got a good team around him.
B: He's got a good team around him.
B: He's got a",0.0
gpt2-large,random,22,resid,0,add,-0.5,What is the boiling point of water at sea level in Celsius?,0,"The boiling point of water at sea level in Celsius is about 1,200.
B: The boiling point of water at sea level in Celsius is about 1,200.
C: The boiling point of water at sea level in Celsius is about 1,200.
D: The boiling point of water at sea level in Celsius is about 1,200.
E: The boiling point of",0.0
gpt2-large,random,22,resid,0,add,-0.25,What is the boiling point of water at sea level in Celsius?,0,"The boiling point of water at sea level in Celsius is about 1,890.
Q: What is the boiling point of water at sea level in Fahrenheit?
A: The boiling point of water at sea level in Fahrenheit is about 1,890.
Q: What is the boiling point of water at sea level in Celsius?
A: The boiling point of water at sea level",0.0
gpt2-large,random,22,resid,0,add,0.0,What is the boiling point of water at sea level in Celsius?,0,"The boiling point of water is 212.15 degrees Celsius.
Q: What is the boiling point of water at sea level in Fahrenheit?
A: The boiling point of water is 212.15 degrees Fahrenheit.
Q: What is the boiling point of water at sea level in Celsius?
A: The boiling point of water is 212.15 degrees Celsius.
Q: What is the",0.0
gpt2-large,random,22,resid,0,add,0.25,What is the boiling point of water at sea level in Celsius?,0,"The boiling point of water is about 212 degrees Fahrenheit.
Q: What is the boiling point of water at sea level in Fahrenheit?
A: The boiling point of water is about 212 degrees Fahrenheit.
Q: What is the boiling point of water at sea level in Celsius?
A: The boiling point of water is about 212 degrees Fahrenheit.
Q: What is the boiling point of",0.0
gpt2-large,random,22,resid,0,add,0.5,What is the boiling point of water at sea level in Celsius?,0,"The boiling point of water is about 100 degrees Celsius.
Q: What is the boiling point of water at sea level in Fahrenheit?
A: The boiling point of water is about 100 degrees Fahrenheit.
Q: What is the boiling point of water at sea level in Celsius?
A: The boiling point of water is about 100 degrees Celsius.
Q: What is the boiling point of",0.0
gpt2-large,random,22,resid,0,add,1.0,What is the boiling point of water at sea level in Celsius?,0,The water is boiling at the beginning and is not very hot. The water is very cold at the beginning and is very hot at the end. The water is very cold at the beginning and very hot at the end. The water is very cold at the beginning and very hot at the end. The water is very cold at the beginning and very hot at the end. The water is very cold at,0.0
gpt2-large,random,22,resid,0,add,-1.0,What is the capital of Australia?,0,"The capital of Australia is the city of Melbourne.
B: The capital of Australia is the city of Sydney.
B: The capital of Australia is the city of Melbourne.
B: The capital of Australia is the city of Sydney.
B: The capital of Australia is the city of Melbourne.
B: The capital of Australia is the city of Sydney.
B: The capital",0.0
gpt2-large,random,22,resid,0,add,-0.5,What is the capital of Australia?,0,"Sydney.
B: What is the capital of New Zealand?
A: Auckland.
B: What is the capital of the United Kingdom?
A: London.
B: What is the capital of the United States?
A: Washington.
B: What is the capital of Canada?
A: Toronto.
B: What is the capital of Australia?
A:",0.0
gpt2-large,random,22,resid,0,add,-0.25,What is the capital of Australia?,0,"Sydney.
Q: What is the capital of New Zealand?
A: Wellington.
Q: What is the capital of the United Kingdom?
A: London.
Q: What is the capital of the United States?
A: Washington, D.C.
Q: What is the capital of Canada?
A: Ottawa.
Q: What is the capital of the",0.1
gpt2-large,random,22,resid,0,add,0.0,What is the capital of Australia?,0,"Sydney.
Q: What is the capital of New Zealand?
A: Wellington.
Q: What is the capital of the United Kingdom?
A: London.
Q: What is the capital of the United States?
A: Washington DC.
Q: What is the capital of the United States?
A: Washington DC.
Q: What is the capital of the",0.5
gpt2-large,random,22,resid,0,add,0.25,What is the capital of Australia?,0,"The capital of Australia is Canberra.
Q: What is the capital of New Zealand?
A: The capital of New Zealand is Wellington.
Q: What is the capital of the United Kingdom?
A: The capital of the United Kingdom is London.
Q: What is the capital of the United States?
A: The capital of the United States is Washington, D.C",0.0
gpt2-large,random,22,resid,0,add,0.5,What is the capital of Australia?,0,"The capital of Australia is the Commonwealth of Australia.
Q: What is the capital of the United States?
A: The capital of the United States is the United States.
Q: What is the capital of the United Kingdom?
A: The capital of the United Kingdom is the United Kingdom.
Q: What is the capital of the United States?
A: The capital of",0.0
gpt2-large,random,22,resid,0,add,1.0,What is the capital of Australia?,0,"The name is ""the place"" and the place is the name.
The name is the name, and the name is the name.
The name is the name, and the name is the name.
The name is the name, and the name is the name.
The name is the name, and the name is the name.
The name is the name, and the name",0.0
gpt2-large,random,22,resid,0,add,-1.0,What is the largest planet in our solar system?,0,The planet that's currently known as the 'Bamz-Bamz' (Bamz-Bamz-Bamz-Bamz-Bamz-Bamz-Bamz-Bamz-Bamz-Bamz-Bamz-Bamz-Bamz-Bamz-Bamz-Bam,0.0
gpt2-large,random,22,resid,0,add,-0.5,What is the largest planet in our solar system?,0,"The largest planet in our solar system is the planet Mercury, which is about the size of the Earth.
B: The largest planet in our solar system is the planet Mars, which is about the size of the Earth.
C: The largest planet in our solar system is the planet Venus, which is about the size of the Earth.
D: The largest planet in our solar system is",0.0
gpt2-large,random,22,resid,0,add,-0.25,What is the largest planet in our solar system?,0,"The largest planet in our solar system is Jupiter. It is the largest planet in our solar system, and it is the largest planet in our solar system. It is the largest planet in our solar system. It is the largest planet in our solar system. It is the largest planet in our solar system. It is the largest planet in our solar system. It is the largest planet in our solar system",100.0
gpt2-large,random,22,resid,0,add,0.0,What is the largest planet in our solar system?,0,"The largest planet in our solar system is Jupiter. It is about 4.5 times the size of Earth.
Q: What is the largest star in our solar system?
A: The largest star in our solar system is the Sun. It is about 4.5 times the size of Earth.
Q: What is the largest planet in our solar system?
A: The largest planet",0.0
gpt2-large,random,22,resid,0,add,0.25,What is the largest planet in our solar system?,0,"The largest planet in our solar system is Jupiter. It is about 4.5 times the size of Earth.
Q: What is the largest star in our solar system?
A: The largest star in our solar system is the Sun. It is about 4.5 times the size of Earth.
Q: What is the largest star in our galaxy?
A: The largest star in",0.0
gpt2-large,random,22,resid,0,add,0.5,What is the largest planet in our solar system?,0,"The largest planet in our solar system is the planet Jupiter. It is about 4.5 times the size of Earth.
Q: What is the largest star in our solar system?
A: The largest star in our solar system is the star Sirius. It is about 4.5 times the size of the Sun.
Q: What is the largest star in the universe?
A:",0.0
gpt2-large,random,22,resid,0,add,1.0,What is the largest planet in our solar system?,0,"The planet is a very hot and very cold place. It is a very hot place for a long time, and it is very cold for a long time. The temperature is very high, and the temperature is very high for a long time. The temperature is very high for a long time, and it is very cold for a long time. The temperature is very high for a long time, and",0.0
gpt2-large,random,22,resid,0,add,-1.0,Who painted the Mona Lisa?,0,"The one who's been working on the project, and the one who's been working on the project, and the one who's been working on the project, and the one who's been working on the project, and the one who's been working on the project, and the one who's been working on the project, and the one who's been working on the project, and the one who",0.0
gpt2-large,random,22,resid,0,add,-0.5,Who painted the Mona Lisa?,0,"The Mona Lisa was painted by the Italian artist Leonardo da Vinci.
B: The Mona Lisa was painted by the French artist Michelangelo.
C: The Mona Lisa was painted by the Italian artist Michelangelo.
D: The Mona Lisa was painted by the French artist Michelangelo.
E: The Mona Lisa was painted by the Italian artist Michelangelo.",0.0
gpt2-large,random,22,resid,0,add,-0.25,Who painted the Mona Lisa?,0,"Leonardo da Vinci.
Q: What is the difference between a cat and a dog?
A: A cat is a cat.
Q: What is the difference between a cat and a dog?
A: A cat is a cat.
Q: What is the difference between a cat and a dog?
A: A cat is a cat.
Q: What is the",0.0
gpt2-large,random,22,resid,0,add,0.0,Who painted the Mona Lisa?,0,"Leonardo da Vinci
B: Michelangelo
C: Leonardo da Vinci
D: Michelangelo
E: Leonardo da Vinci
F: Michelangelo
G: Michelangelo
H: Michelangelo
I: Michelangelo
J: Michelangelo
K: Michelangelo
L: Michelangelo
M: Michelangelo
N: Michelangelo
O: Michelangelo
P",62.2
gpt2-large,random,22,resid,0,add,0.25,Who painted the Mona Lisa?,0,"The Mona Lisa was painted by a man named Leonardo da Vinci.
Q: What is the origin of the word ""Mona Lisa""?
A: The word ""Mona"" is a nickname for the artist, and the name ""Lisa"" is a nickname for the woman.
Q: What is the origin of the word ""Mona Lisa""?
A: The word """,0.0
gpt2-large,random,22,resid,0,add,0.5,Who painted the Mona Lisa?,0,"The artist was a man named Leonardo da Vinci.
Q: What is the origin of the word ""cocaine""?
A: The word ""cocaine"" is a combination of the words ""cocaine"" and ""cocaine"" and is a slang term for cocaine.
Q: What is the origin of the word ""cocaine""?
A: The",0.0
gpt2-large,random,22,resid,0,add,1.0,Who painted the Mona Lisa?,0,"The artist was a doctor, and the first time I saw it, I thought it was a very good job. I thought it was very good. I thought it was very good. I thought it was very good. I thought it was very good. I thought it was very good. I thought it was very good. I thought it was very good. I thought it was very good. I",0.0
gpt2-large,random,22,resid,0,add,-1.0,What is the speed of light in a vacuum?,0,It's the fastest-coming-down-the-baysbaybaybaybaybaybaybaybaybaybaybaybaybaybaybaybaybaybaybaybaybaybaybaybaybaybaybaybaybaybaybaybaybayb,0.0
gpt2-large,random,22,resid,0,add,-0.5,What is the speed of light in a vacuum?,0,"It's the speed of light in a vacuum.
B: It's the speed of light in a vacuum.
C: It's the speed of light in a vacuum.
D: It's the speed of light in a vacuum.
E: It's the speed of light in a vacuum.
F: It's the speed of light in a vacuum.
G: It's",0.0
gpt2-large,random,22,resid,0,add,-0.25,What is the speed of light in a vacuum?,0,"The speed of light in a vacuum is 299,792,458 m/s.
Q: What is the speed of light in a vacuum?
A: The speed of light in a vacuum is 299,792,458 m/s.
Q: What is the speed of light in a vacuum?
A: The speed of light in a vacuum is 299,792,458 m",99.9
gpt2-large,random,22,resid,0,add,0.0,What is the speed of light in a vacuum?,0,"The speed of light in a vacuum is 299,792,458 m/s.
Q: What is the speed of light in a vacuum?
A: The speed of light in a vacuum is 299,792,458 m/s.
Q: What is the speed of light in a vacuum?
A: The speed of light in a vacuum is 299,792,458 m",99.9
gpt2-large,random,22,resid,0,add,0.25,What is the speed of light in a vacuum?,0,"The speed of light in a vacuum is the same as the speed of light in a vacuum in the absence of any particles.
Q: What is the speed of light in a vacuum?
A: The speed of light in a vacuum is the same as the speed of light in a vacuum in the absence of any particles.
Q: What is the speed of light in a vacuum?",0.0
gpt2-large,random,22,resid,0,add,0.5,What is the speed of light in a vacuum?,0,"The speed of light in a vacuum is the same as the speed of light in a vacuum in the absence of any particles.
Q: What is the speed of sound in a vacuum?
A: The speed of sound in a vacuum is the same as the speed of sound in a vacuum in the absence of any particles.
Q: What is the speed of sound in a vacuum?",0.0
gpt2-large,random,22,resid,0,add,1.0,What is the speed of light in a vacuum?,0,"The speed of light is the rate of change of temperature, and is the rate of change of temperature at the beginning and end of the time. The rate of change of temperature is the rate of change of temperature at the beginning and end of the time. The rate of change of temperature is the rate of change of temperature at the beginning and end of the time. The rate of change of temperature is",0.0
gpt2-large,random,22,resid,0,add,-1.0,What year did World War II end?,0,"The United States and the United Kingdom have a policy of not releasing the exact time when the war against the country of the same name has been completed.
B: The country of the same name is currently in the process of being formed by the country of the same name.
B: The country of the same name has been formed by the country of the same name.
B: The country",0.0
gpt2-large,random,22,resid,0,add,-0.5,What year did World War II end?,0,"The war ended in 1945.
Q: What is the largest city in the United States?
A: New York City.
Q: What is the largest city in the United States?
A: Los Angeles.
Q: What is the largest city in the United States?
A: Washington, D.C.
Q: What is the largest city in the United States?",0.4
gpt2-large,random,22,resid,0,add,-0.25,What year did World War II end?,0,"The war ended in 1945.
Q: What year did the United States enter World War II?
A: The United States entered World War II in 1941.
Q: What year did the United States enter World War II?
A: The United States entered World War II in 1941.
Q: What year did the United States enter World War II?
A: The United States",4.7
gpt2-large,random,22,resid,0,add,0.0,What year did World War II end?,0,"The end of World War II was on June 30, 1945.
Q: What year did the United States enter World War II?
A: The United States entered World War II on June 6, 1941.
Q: What year did the United States enter World War II?
A: The United States entered World War II on June 6, 1941.
Q: What year did the",0.2
gpt2-large,random,22,resid,0,add,0.25,What year did World War II end?,0,"The end of World War II was on June 11, 1945.
Q: What year did the atomic bomb be dropped on Hiroshima and Nagasaki?
A: The atomic bomb was dropped on Hiroshima on August 6, 1945.
Q: What year did the atomic bomb be dropped on Nagasaki?
A: The atomic bomb was dropped on Nagasaki on August 6, 1945.
Q",0.0
gpt2-large,random,22,resid,0,add,0.5,What year did World War II end?,0,"The end of World War II was on June 11, 1945.
Q: What year did the United States begin to use atomic weapons?
A: The first atomic bomb was dropped on Hiroshima on August 6, 1945.
Q: What year did the United States begin to use nuclear weapons?
A: The first atomic bomb was dropped on Hiroshima on August 6, 1945.
Q:",62.2
gpt2-large,random,22,resid,0,add,1.0,What year did World War II end?,0,"The end of the war was in 1945.
The first year was 1942. The last year was 1945.
The first year was 1942. The last year was 1945.
The first year was 1942. The last year was 1945.
The first year was 1942. The last year was 1945.
The first year was 1942. The last year was 1945.
The first year was 1942",0.0
gpt2-large,random,22,resid,0,add,-1.0,What is the square root of 144?,0,"The answer to this question is the same as the one that was previously posted.
B: The answer to this one is the same as the one that was previously posted.
C: The answer to this one is the same as the one that was previously posted.
D: The answer to this one is the same as the one that was previously posted.
F: The answer to this",0.0
gpt2-large,random,22,resid,0,add,-0.5,What is the square root of 144?,0,"The square root of 144 is the number of people who have been to Mars.
B: The square root of 144 is the number of people who have been to Mars.
C: The square root of 144 is the number of people who have been to Mars.
D: The square root of 144 is the number of people who have been to Mars.
E: The square root of",0.0
gpt2-large,random,22,resid,0,add,-0.25,What is the square root of 144?,0,"The square root of 144 is the number of the beast.
Q: What is the square root of 144?
A: The square root of 144 is the number of the beast.
Q: What is the square root of 144?
A: The square root of 144 is the number of the beast.
Q: What is the square root of 144?
A: The square",0.0
gpt2-large,random,22,resid,0,add,0.0,What is the square root of 144?,0,"The square root of 144 is 1.618.
Q: What is the square root of 144?
A: The square root of 144 is 1.618.
Q: What is the square root of 144?
A: The square root of 144 is 1.618.
Q: What is the square root of 144?
A: The square root of 144 is 1.",4.7
gpt2-large,random,22,resid,0,add,0.25,What is the square root of 144?,0,"The square root of 144 is 1.5.
Q: What is the square root of 144?
A: The square root of 144 is 1.5.
Q: What is the square root of 144?
A: The square root of 144 is 1.5.
Q: What is the square root of 144?
A: The square root of 144 is 1.",0.0
gpt2-large,random,22,resid,0,add,0.5,What is the square root of 144?,0,"The square root of 144 is 1.5.
Q: What is the square root of 144?
A: The square root of 144 is 1.5.
Q: What is the square root of 144?
A: The square root of 144 is 1.5.
Q: What is the square root of 144?
A: The square root of 144 is 1.",0.0
gpt2-large,random,22,resid,0,add,1.0,What is the square root of 144?,0,"The square root of 144 is the number of years in the year. The number is not a number in the usual sense, but rather a number in the ""long"" sense. The word ""long"" is a word of the word ""long"" and the word ""long"" is a word of the word ""long"" and the word ""long"" is a word of the word ""long""",0.0
gpt2-large,random,22,resid,0,add,-1.0,What is the chemical formula for water?,0,"The answer to this question is not only the same as the one above, but it also has a different answer to the same question.
B: The answer to this question is the same as the one above, but it also has a different answer to the same question.
B: The answer to this question is the same as the one above, but it also has a different answer to the",0.0
gpt2-large,random,22,resid,0,add,-0.5,What is the chemical formula for water?,0,"H2O2
B: H2O
C: H2O
D: H2O
E: H2O
F: H2O
G: H2O
H: H2O
I: H2O
J: H2O
K: H2O
L: H2O
M: H2O
N: H",0.0
gpt2-large,random,22,resid,0,add,-0.25,What is the chemical formula for water?,0,"H2O

Q: What is the chemical formula for water?

A: H2O

Q: What is the chemical formula for water?

A: H2O

Q: What is the chemical formula for water?

A: H2O

Q: What is the chemical formula for water?

A: H2O",100.0
gpt2-large,random,22,resid,0,add,0.0,What is the chemical formula for water?,0,"H 2 O
A: H 2 O
A: H 2 O
A: H 2 O
A: H 2 O
A: H 2 O
A: H 2 O
A: H 2 O
A: H 2 O
A: H 2 O
A: H 2 O
A: H 2 O
A: H 2 O
A: H 2",98.9
gpt2-large,random,22,resid,0,add,0.25,What is the chemical formula for water?,0,"H 2 O
A: H 2 O
A: H 2 O
A: H 2 O
A: H 2 O
A: H 2 O
A: H 2 O
A: H 2 O
A: H 2 O
A: H 2 O
A: H 2 O
A: H 2 O
A: H 2 O
A: H 2",98.9
gpt2-large,random,22,resid,0,add,0.5,What is the chemical formula for water?,0,"Water is a mixture of hydrogen and oxygen.
Q: What is the chemical formula for hydrogen?
A: H 2 O
Q: What is the chemical formula for oxygen?
A: O 2
Q: What is the chemical formula for hydrogen?
A: H 2
Q: What is the chemical formula for oxygen?
A: O 2
Q: What is the",0.0
gpt2-large,random,22,resid,0,add,1.0,What is the chemical formula for water?,0,SUGAR SUGTER: SUGTER SUGTER: SUGTER SUGTER: SUGTER SUGTER: SUGTER SUGTER: SUGTER SUGTER: SUGTER SUGTER: SUGTER SUGTER: SUGTER SUGTER: SUGTER SUGTER: SUGTER SUGTER: SUGTER,0.0
gpt2-large,random,22,resid,0,add,-1.0,What causes the seasons on Earth?,0,"The Earth is a giant, bimbz bahb (bunch of bahb) by which he (God) has been able to build his (his) universe.
He (God) has also been able to build his (his) universe by using the power of the (his) people (his) people (his) people (his) people (his) people",0.0
gpt2-large,random,22,resid,0,add,-0.5,What causes the seasons on Earth?,0,"The seasons are caused by the rotation of the Earth.
B: The seasons are caused by the rotation of the Earth.
C: The seasons are caused by the rotation of the Earth.
D: The seasons are caused by the rotation of the Earth.
E: The seasons are caused by the rotation of the Earth.
F: The seasons are caused by the rotation of the Earth",0.0
gpt2-large,random,22,resid,0,add,-0.25,What causes the seasons on Earth?,0,"The seasons are caused by the rotation of the Earth. The seasons are caused by the rotation of the Earth.
B: The seasons are caused by the rotation of the Earth. The seasons are caused by the rotation of the Earth.
C: The seasons are caused by the rotation of the Earth. The seasons are caused by the rotation of the Earth.
D: The seasons are caused by",0.0
gpt2-large,random,22,resid,0,add,0.0,What causes the seasons on Earth?,0,The seasons are caused by the sun's rotation. The sun is a giant ball of gas and dust that orbits the center of the Milky Way galaxy. The sun's rotation is caused by the gravitational pull of the other stars in the galaxy. The sun's rotation is about every 11.5 days. The sun's rotation is about every 11.5 days. The sun's rotation is about every 11,0.0
gpt2-large,random,22,resid,0,add,0.25,What causes the seasons on Earth?,0,"The seasons are caused by the sun's position in the sky. The sun's position is determined by the position of the Earth's axis of rotation. The sun's position is determined by the position of the Earth's axis of rotation. The sun's position is determined by the position of the Earth's axis of rotation.
The sun's position is determined by the position of the Earth's axis of",0.3
gpt2-large,random,22,resid,0,add,0.5,What causes the seasons on Earth?,0,The seasons are caused by the sun's position in the sky. The sun's position is the same for all years. The sun's position is the same for all years. The sun's position is the same for all years. The sun's position is the same for all years. The sun's position is the same for all years. The sun's position is the same for all years. The,0.0
gpt2-large,random,22,resid,0,add,1.0,What causes the seasons on Earth?,0,The weather is caused by the weather conditions and the weather conditions are caused by the weather conditions. The weather conditions are caused by the weather conditions. The weather conditions are caused by the weather conditions. The weather conditions are caused by the weather conditions. The weather conditions are caused by the weather conditions. The weather conditions are caused by the weather conditions. The weather conditions are caused by the weather conditions. The,0.0
gpt2-large,random,22,resid,0,add,-1.0,Why is the sky blue?,0,"It's the light of the moon.
B: It's the light of the moon.
BZBZBZBZBZBZBZBZBZBZBZBZBZBZBZBZBZBZBZBZBZBZBZBZBZBZBZBZBZBZ",0.0
gpt2-large,random,22,resid,0,add,-0.5,Why is the sky blue?,0,"Because the sun is in the sky.
B: Because the moon is in the sky.
C: Because the earth is in the sky.
D: Because the sun is in the sky.
E: Because the moon is in the sky.
F: Because the earth is in the sky.
G: Because the sun is in the sky.
H: Because the moon",0.0
